Zip Code,Demographic,Percent,Year,BOROUGH
11377,Female,48.7,2018,QUEENS
11377,White,51.3,2018,QUEENS
11377,Black,3.3,2018,QUEENS
11377,Asian,38.6,2018,QUEENS
11377,Hispanic,38.1,2018,QUEENS
11377,Male,50.9,2019,QUEENS
11377,Female,49.1,2019,QUEENS
11377,White,49.6,2019,QUEENS
11377,Black,3.8,2019,QUEENS
11377,Asian,38.9,2019,QUEENS
11377,Hispanic,37.5,2019,QUEENS
11378,Male,48.9,2017,QUEENS
11378,Female,51.1,2017,QUEENS
11378,White,76.5,2017,QUEENS
11378,Black,2.3,2017,QUEENS
11378,Asian,11.4,2017,QUEENS
11378,Hispanic,31.3,2017,QUEENS
11378,Male,48.7,2018,QUEENS
11378,Female,51.3,2018,QUEENS
11378,White,75.1,2018,QUEENS
11378,Black,2.8,2018,QUEENS
11378,Asian,10.8,2018,QUEENS
11378,Hispanic,32.2,2018,QUEENS
11378,Male,48.6,2019,QUEENS
11378,Female,51.4,2019,QUEENS
11378,White,75.2,2019,QUEENS
11378,Black,2.9,2019,QUEENS
11378,Asian,10.8,2019,QUEENS
11378,Hispanic,33.0,2019,QUEENS
11379,Male,46.5,2017,QUEENS
11379,Female,53.5,2017,QUEENS
11379,White,81.5,2017,QUEENS
11379,Black,2.3,2017,QUEENS
11379,Asian,11.4,2017,QUEENS
11379,Hispanic,20.2,2017,QUEENS
11379,Male,47.3,2018,QUEENS
11379,Female,52.7,2018,QUEENS
11379,White,80.8,2018,QUEENS
11379,Black,1.9,2018,QUEENS
11379,Asian,12.1,2018,QUEENS
11379,Hispanic,20.1,2018,QUEENS
11379,Male,47.1,2019,QUEENS
11379,Female,52.9,2019,QUEENS
11379,White,80.0,2019,QUEENS
11379,Black,1.8,2019,QUEENS
11379,Asian,12.0,2019,QUEENS
11379,Hispanic,20.3,2019,QUEENS
11385,Male,49.6,2017,QUEENS
11385,Female,50.4,2017,QUEENS
11385,White,83.6,2017,QUEENS
11385,Black,2.7,2017,QUEENS
11385,Asian,7.7,2017,QUEENS
11385,Hispanic,44.2,2017,QUEENS
11385,Male,49.7,2018,QUEENS
11385,Female,50.3,2018,QUEENS
11385,White,83.5,2018,QUEENS
11385,Black,3.0,2018,QUEENS
11385,Asian,7.5,2018,QUEENS
11385,Hispanic,44.3,2018,QUEENS
11385,Male,49.7,2019,QUEENS
11385,Female,50.3,2019,QUEENS
11385,White,83.2,2019,QUEENS
11385,Black,3.6,2019,QUEENS
11385,Asian,7.5,2019,QUEENS
11385,Hispanic,45.0,2019,QUEENS
11411,Male,45.6,2017,QUEENS
11411,Female,54.4,2017,QUEENS
11411,White,2.7,2017,QUEENS
11411,Black,94.7,2017,QUEENS
11411,Asian,0.6,2017,QUEENS
11411,Hispanic,5.7,2017,QUEENS
11411,Male,46.2,2018,QUEENS
11411,Female,53.8,2018,QUEENS
11411,White,3.7,2018,QUEENS
11411,Black,93.8,2018,QUEENS
11411,Asian,0.6,2018,QUEENS
11411,Hispanic,6.6,2018,QUEENS
11411,Male,46.6,2019,QUEENS
11411,Female,53.4,2019,QUEENS
11411,White,3.6,2019,QUEENS
11411,Black,94.2,2019,QUEENS
11411,Asian,0.5,2019,QUEENS
11411,Hispanic,6.2,2019,QUEENS
11412,Male,45.7,2017,QUEENS
11412,Female,54.3,2017,QUEENS
11412,White,3.7,2017,QUEENS
11412,Black,90.4,2017,QUEENS
11412,Asian,3.8,2017,QUEENS
11412,Hispanic,6.5,2017,QUEENS
11412,Male,45.8,2018,QUEENS
11412,Female,54.2,2018,QUEENS
11412,White,2.7,2018,QUEENS
11412,Black,92.0,2018,QUEENS
11412,Asian,2.8,2018,QUEENS
11412,Hispanic,5.1,2018,QUEENS
11412,Male,45.9,2019,QUEENS
11412,Female,54.1,2019,QUEENS
11412,White,3.4,2019,QUEENS
11412,Black,89.7,2019,QUEENS
11412,Asian,2.9,2019,QUEENS
11412,Hispanic,5.9,2019,QUEENS
11413,Male,46.3,2017,QUEENS
11413,Female,53.7,2017,QUEENS
11413,White,2.9,2017,QUEENS
11413,Black,93.0,2017,QUEENS
11413,Asian,1.6,2017,QUEENS
11413,Hispanic,5.6,2017,QUEENS
11413,Male,46.6,2018,QUEENS
11413,Female,53.4,2018,QUEENS
11413,White,3.0,2018,QUEENS
11413,Black,93.6,2018,QUEENS
11413,Asian,1.6,2018,QUEENS
11413,Hispanic,4.9,2018,QUEENS
11413,Male,46.5,2019,QUEENS
11413,Female,53.5,2019,QUEENS
11413,White,3.1,2019,QUEENS
11413,Black,92.7,2019,QUEENS
11413,Asian,1.6,2019,QUEENS
11413,Hispanic,5.7,2019,QUEENS
11414,Male,48.0,2017,QUEENS
11414,Female,52.0,2017,QUEENS
11414,White,81.2,2017,QUEENS
11414,Black,4.3,2017,QUEENS
11414,Asian,5.5,2017,QUEENS
11414,Hispanic,23.5,2017,QUEENS
11414,Male,47.7,2018,QUEENS
11414,Female,52.3,2018,QUEENS
11414,White,81.6,2018,QUEENS
11414,Black,4.4,2018,QUEENS
11414,Asian,7.6,2018,QUEENS
11414,Hispanic,22.3,2018,QUEENS
11414,Male,48.3,2019,QUEENS
11414,Female,51.7,2019,QUEENS
11414,White,84.1,2019,QUEENS
11414,Black,5.2,2019,QUEENS
11414,Asian,6.0,2019,QUEENS
11414,Hispanic,21.8,2019,QUEENS
11415,Male,47.4,2017,QUEENS
11415,Female,52.6,2017,QUEENS
11415,White,62.7,2017,QUEENS
11415,Black,7.3,2017,QUEENS
11415,Asian,21.4,2017,QUEENS
11415,Hispanic,24.0,2017,QUEENS
11415,Male,47.8,2018,QUEENS
11415,Female,52.2,2018,QUEENS
11415,White,61.9,2018,QUEENS
11415,Black,7.0,2018,QUEENS
11415,Asian,20.9,2018,QUEENS
11415,Hispanic,24.9,2018,QUEENS
11415,Male,48.0,2019,QUEENS
11415,Female,52.0,2019,QUEENS
11415,White,63.4,2019,QUEENS
11415,Black,8.8,2019,QUEENS
11415,Asian,17.7,2019,QUEENS
11415,Hispanic,25.1,2019,QUEENS
11416,Male,48.7,2017,QUEENS
11416,Female,51.3,2017,QUEENS
11416,White,31.5,2017,QUEENS
11416,Black,7.6,2017,QUEENS
11416,Asian,36.3,2017,QUEENS
11416,Hispanic,44.3,2017,QUEENS
11416,Male,49.4,2018,QUEENS
11416,Female,50.6,2018,QUEENS
11416,White,30.8,2018,QUEENS
11416,Black,8.3,2018,QUEENS
11416,Asian,35.9,2018,QUEENS
11416,Hispanic,45.1,2018,QUEENS
11416,Male,50.2,2019,QUEENS
11416,Female,49.8,2019,QUEENS
11416,White,32.4,2019,QUEENS
11416,Black,8.6,2019,QUEENS
11416,Asian,36.1,2019,QUEENS
11416,Hispanic,45.1,2019,QUEENS
11417,Male,48.7,2017,QUEENS
11417,Female,51.3,2017,QUEENS
11417,White,40.4,2017,QUEENS
11417,Black,9.3,2017,QUEENS
11417,Asian,32.5,2017,QUEENS
11417,Hispanic,37.5,2017,QUEENS
11417,Male,48.0,2018,QUEENS
11417,Female,52.0,2018,QUEENS
11417,White,38.6,2018,QUEENS
11417,Black,9.9,2018,QUEENS
11417,Asian,31.4,2018,QUEENS
11417,Hispanic,38.5,2018,QUEENS
11417,Male,46.9,2019,QUEENS
11417,Female,53.1,2019,QUEENS
11417,White,38.5,2019,QUEENS
11417,Black,10.0,2019,QUEENS
11417,Asian,32.2,2019,QUEENS
11417,Hispanic,37.5,2019,QUEENS
11418,Male,50.4,2017,QUEENS
11418,Female,49.6,2017,QUEENS
11418,White,42.6,2017,QUEENS
11418,Black,9.9,2017,QUEENS
11418,Asian,27.8,2017,QUEENS
11418,Hispanic,45.0,2017,QUEENS
11418,Male,50.2,2018,QUEENS
11418,Female,49.8,2018,QUEENS
11418,White,44.4,2018,QUEENS
11418,Black,9.5,2018,QUEENS
11418,Asian,26.5,2018,QUEENS
11418,Hispanic,45.7,2018,QUEENS
11418,Male,50.7,2019,QUEENS
11418,Female,49.3,2019,QUEENS
11418,White,42.9,2019,QUEENS
11418,Black,10.7,2019,QUEENS
11418,Asian,26.4,2019,QUEENS
11418,Hispanic,46.1,2019,QUEENS
11419,Male,50.2,2017,QUEENS
11419,Female,49.8,2017,QUEENS
11419,White,11.8,2017,QUEENS
11419,Black,20.2,2017,QUEENS
11419,Asian,32.4,2017,QUEENS
11419,Hispanic,20.5,2017,QUEENS
11419,Male,50.4,2018,QUEENS
11419,Female,49.6,2018,QUEENS
11419,White,11.2,2018,QUEENS
11419,Black,19.1,2018,QUEENS
11419,Asian,35.3,2018,QUEENS
11419,Hispanic,18.9,2018,QUEENS
11419,Male,50.4,2019,QUEENS
11419,Female,49.6,2019,QUEENS
11419,White,11.2,2019,QUEENS
11419,Black,19.0,2019,QUEENS
11419,Asian,37.3,2019,QUEENS
11419,Hispanic,18.8,2019,QUEENS
11420,Male,48.9,2017,QUEENS
11420,Female,51.1,2017,QUEENS
11420,White,17.5,2017,QUEENS
11420,Black,27.8,2017,QUEENS
11420,Asian,32.4,2017,QUEENS
11420,Hispanic,23.0,2017,QUEENS
11420,Male,49.0,2018,QUEENS
11420,Female,51.0,2018,QUEENS
11420,White,17.2,2018,QUEENS
11420,Black,28.1,2018,QUEENS
11420,Asian,34.4,2018,QUEENS
11420,Hispanic,24.0,2018,QUEENS
11420,Male,49.7,2019,QUEENS
11420,Female,50.3,2019,QUEENS
11420,White,18.5,2019,QUEENS
11420,Black,28.6,2019,QUEENS
11420,Asian,35.9,2019,QUEENS
11420,Hispanic,25.0,2019,QUEENS
11421,Male,49.6,2017,QUEENS
11421,Female,50.4,2017,QUEENS
11421,White,53.3,2017,QUEENS
11421,Black,5.7,2017,QUEENS
11421,Asian,21.6,2017,QUEENS
11421,Hispanic,58.0,2017,QUEENS
11421,Male,50.0,2018,QUEENS
11421,Female,50.0,2018,QUEENS
11421,White,48.6,2018,QUEENS
11421,Black,7.0,2018,QUEENS
11421,Asian,21.1,2018,QUEENS
11421,Hispanic,58.6,2018,QUEENS
11421,Male,50.1,2019,QUEENS
11421,Female,49.9,2019,QUEENS
11421,White,46.1,2019,QUEENS
11421,Black,6.4,2019,QUEENS
11421,Asian,21.4,2019,QUEENS
11421,Hispanic,59.0,2019,QUEENS
11422,Male,46.3,2017,QUEENS
11422,Female,53.7,2017,QUEENS
11422,White,7.8,2017,QUEENS
11422,Black,87.3,2017,QUEENS
11422,Asian,2.7,2017,QUEENS
11422,Hispanic,8.8,2017,QUEENS
11422,Male,46.4,2018,QUEENS
11422,Female,53.6,2018,QUEENS
11422,White,6.5,2018,QUEENS
11422,Black,86.8,2018,QUEENS
11422,Asian,2.8,2018,QUEENS
11422,Hispanic,9.6,2018,QUEENS
11422,Male,45.3,2019,QUEENS
11422,Female,54.7,2019,QUEENS
11422,White,7.7,2019,QUEENS
11422,Black,85.9,2019,QUEENS
11422,Asian,3.1,2019,QUEENS
11422,Hispanic,10.9,2019,QUEENS
11423,Male,49.2,2017,QUEENS
11423,Female,50.8,2017,QUEENS
11423,White,14.1,2017,QUEENS
11423,Black,40.3,2017,QUEENS
11423,Asian,31.4,2017,QUEENS
11423,Hispanic,14.0,2017,QUEENS
11423,Male,48.7,2018,QUEENS
11423,Female,51.3,2018,QUEENS
11423,White,13.6,2018,QUEENS
11423,Black,41.4,2018,QUEENS
11423,Asian,30.4,2018,QUEENS
11423,Hispanic,14.2,2018,QUEENS
11423,Male,48.8,2019,QUEENS
11423,Female,51.2,2019,QUEENS
11423,White,14.0,2019,QUEENS
11423,Black,41.9,2019,QUEENS
11423,Asian,31.1,2019,QUEENS
11423,Hispanic,13.7,2019,QUEENS
11426,Male,49.4,2017,QUEENS
11426,Female,50.6,2017,QUEENS
11426,White,43.0,2017,QUEENS
11426,Black,5.7,2017,QUEENS
11426,Asian,44.0,2017,QUEENS
11426,Hispanic,20.5,2017,QUEENS
11426,Male,49.9,2018,QUEENS
11426,Female,50.1,2018,QUEENS
11426,White,40.3,2018,QUEENS
11426,Black,7.6,2018,QUEENS
11426,Asian,46.4,2018,QUEENS
11426,Hispanic,18.9,2018,QUEENS
11426,Male,49.4,2019,QUEENS
11426,Female,50.6,2019,QUEENS
11426,White,39.1,2019,QUEENS
11426,Black,6.8,2019,QUEENS
11426,Asian,46.4,2019,QUEENS
11426,Hispanic,19.9,2019,QUEENS
11427,Male,48.8,2017,QUEENS
11427,Female,51.2,2017,QUEENS
11427,White,28.0,2017,QUEENS
11427,Black,23.3,2017,QUEENS
11427,Asian,38.5,2017,QUEENS
11427,Hispanic,16.8,2017,QUEENS
11427,Male,49.4,2018,QUEENS
11427,Female,50.6,2018,QUEENS
11427,White,31.1,2018,QUEENS
11427,Black,22.1,2018,QUEENS
11427,Asian,35.8,2018,QUEENS
11427,Hispanic,19.5,2018,QUEENS
11427,Male,49.9,2019,QUEENS
11427,Female,50.1,2019,QUEENS
11427,White,28.1,2019,QUEENS
11427,Black,22.2,2019,QUEENS
11427,Asian,36.9,2019,QUEENS
11427,Hispanic,19.5,2019,QUEENS
11428,Male,48.4,2017,QUEENS
11428,Female,51.6,2017,QUEENS
11428,White,25.9,2017,QUEENS
11428,Black,23.0,2017,QUEENS
11428,Asian,33.3,2017,QUEENS
11428,Hispanic,24.8,2017,QUEENS
11428,Male,48.6,2018,QUEENS
11428,Female,51.4,2018,QUEENS
11428,White,26.0,2018,QUEENS
11428,Black,25.2,2018,QUEENS
11428,Asian,32.5,2018,QUEENS
11428,Hispanic,25.3,2018,QUEENS
11428,Male,49.2,2019,QUEENS
11428,Female,50.8,2019,QUEENS
11428,White,25.4,2019,QUEENS
11428,Black,25.9,2019,QUEENS
11428,Asian,30.7,2019,QUEENS
11428,Hispanic,25.2,2019,QUEENS
11429,Male,45.9,2017,QUEENS
11429,Female,54.1,2017,QUEENS
11429,White,4.0,2017,QUEENS
11429,Black,79.9,2017,QUEENS
11429,Asian,3.8,2017,QUEENS
11429,Hispanic,12.5,2017,QUEENS
11429,Male,46.9,2018,QUEENS
11429,Female,53.1,2018,QUEENS
11429,White,3.8,2018,QUEENS
11429,Black,77.7,2018,QUEENS
11429,Asian,5.3,2018,QUEENS
11429,Hispanic,12.4,2018,QUEENS
11429,Male,46.6,2019,QUEENS
11429,Female,53.4,2019,QUEENS
11429,White,4.3,2019,QUEENS
11429,Black,75.0,2019,QUEENS
11429,Asian,5.8,2019,QUEENS
11429,Hispanic,13.9,2019,QUEENS
11432,Male,47.2,2017,QUEENS
11432,Female,52.8,2017,QUEENS
11432,White,24.6,2017,QUEENS
11432,Black,17.4,2017,QUEENS
11432,Asian,43.5,2017,QUEENS
11432,Hispanic,25.7,2017,QUEENS
11432,Male,47.2,2018,QUEENS
11432,Female,52.8,2018,QUEENS
11432,White,21.9,2018,QUEENS
11432,Black,17.8,2018,QUEENS
11432,Asian,44.1,2018,QUEENS
11432,Hispanic,24.4,2018,QUEENS
11432,Male,46.8,2019,QUEENS
11432,Female,53.2,2019,QUEENS
11432,White,21.5,2019,QUEENS
11432,Black,17.8,2019,QUEENS
11432,Asian,45.2,2019,QUEENS
11432,Hispanic,23.6,2019,QUEENS
11433,Male,46.6,2017,QUEENS
11433,Female,53.4,2017,QUEENS
11433,White,4.1,2017,QUEENS
11433,Black,69.9,2017,QUEENS
11433,Asian,7.9,2017,QUEENS
11433,Hispanic,19.4,2017,QUEENS
11433,Male,45.8,2018,QUEENS
11433,Female,54.2,2018,QUEENS
11433,White,4.9,2018,QUEENS
11433,Black,66.5,2018,QUEENS
11433,Asian,9.4,2018,QUEENS
11433,Hispanic,18.9,2018,QUEENS
11433,Male,45.7,2019,QUEENS
11433,Female,54.3,2019,QUEENS
11433,White,5.1,2019,QUEENS
11433,Black,65.9,2019,QUEENS
11433,Asian,10.4,2019,QUEENS
11433,Hispanic,17.1,2019,QUEENS
11434,Male,44.0,2017,QUEENS
11434,Female,56.0,2017,QUEENS
11434,White,3.7,2017,QUEENS
11434,Black,88.9,2017,QUEENS
11434,Asian,2.8,2017,QUEENS
11434,Hispanic,8.1,2017,QUEENS
11434,Male,44.4,2018,QUEENS
11434,Female,55.6,2018,QUEENS
11434,White,3.8,2018,QUEENS
11434,Black,88.7,2018,QUEENS
11434,Asian,3.2,2018,QUEENS
11434,Hispanic,7.5,2018,QUEENS
11434,Male,45.1,2019,QUEENS
11434,Female,54.9,2019,QUEENS
11434,White,4.6,2019,QUEENS
11434,Black,87.4,2019,QUEENS
11434,Asian,4.0,2019,QUEENS
11434,Hispanic,8.1,2019,QUEENS
11435,Male,49.4,2017,QUEENS
11435,Female,50.6,2017,QUEENS
11435,White,21.7,2017,QUEENS
11435,Black,25.2,2017,QUEENS
11435,Asian,25.5,2017,QUEENS
11435,Hispanic,30.6,2017,QUEENS
11435,Male,49.7,2018,QUEENS
11435,Female,50.3,2018,QUEENS
11435,White,19.3,2018,QUEENS
11435,Black,25.2,2018,QUEENS
11435,Asian,26.1,2018,QUEENS
11435,Hispanic,31.1,2018,QUEENS
11435,Male,49.9,2019,QUEENS
11435,Female,50.1,2019,QUEENS
11435,White,20.1,2019,QUEENS
11435,Black,26.3,2019,QUEENS
11435,Asian,24.9,2019,QUEENS
11435,Hispanic,31.4,2019,QUEENS
11436,Male,49.3,2017,QUEENS
11436,Female,50.7,2017,QUEENS
11436,White,8.4,2017,QUEENS
11436,Black,64.6,2017,QUEENS
11436,Asian,12.3,2017,QUEENS
11436,Hispanic,15.7,2017,QUEENS
11436,Male,49.4,2018,QUEENS
11436,Female,50.6,2018,QUEENS
11436,White,6.7,2018,QUEENS
11436,Black,64.5,2018,QUEENS
11436,Asian,12.5,2018,QUEENS
11436,Hispanic,14.8,2018,QUEENS
11436,Male,49.5,2019,QUEENS
11436,Female,50.5,2019,QUEENS
11436,White,6.8,2019,QUEENS
11436,Black,66.1,2019,QUEENS
11436,Asian,11.0,2019,QUEENS
11436,Hispanic,14.7,2019,QUEENS
11691,Male,44.9,2017,QUEENS
11691,Female,55.1,2017,QUEENS
11691,White,41.6,2017,QUEENS
11691,Black,47.7,2017,QUEENS
11691,Asian,3.2,2017,QUEENS
11691,Hispanic,27.7,2017,QUEENS
11691,Male,45.9,2018,QUEENS
11691,Female,54.1,2018,QUEENS
11691,White,40.2,2018,QUEENS
11691,Black,48.9,2018,QUEENS
11691,Asian,3.9,2018,QUEENS
11691,Hispanic,26.4,2018,QUEENS
11691,Male,46.3,2019,QUEENS
11691,Female,53.7,2019,QUEENS
11691,White,38.5,2019,QUEENS
11691,Black,49.4,2019,QUEENS
11691,Asian,3.8,2019,QUEENS
11691,Hispanic,26.9,2019,QUEENS
11692,Male,46.4,2017,QUEENS
11692,Female,53.6,2017,QUEENS
11692,White,25.7,2017,QUEENS
11692,Black,61.1,2017,QUEENS
11692,Asian,6.3,2017,QUEENS
11692,Hispanic,26.2,2017,QUEENS
11692,Male,46.5,2018,QUEENS
11692,Female,53.5,2018,QUEENS
11692,White,23.7,2018,QUEENS
11692,Black,61.9,2018,QUEENS
11692,Asian,6.2,2018,QUEENS
11692,Hispanic,24.4,2018,QUEENS
11692,Male,47.3,2019,QUEENS
11692,Female,52.7,2019,QUEENS
11692,White,23.2,2019,QUEENS
11692,Black,61.1,2019,QUEENS
11692,Asian,5.8,2019,QUEENS
11692,Hispanic,23.3,2019,QUEENS
11693,Male,47.6,2017,QUEENS
11693,Female,52.4,2017,QUEENS
11693,White,66.3,2017,QUEENS
11693,Black,22.8,2017,QUEENS
11693,Asian,5.3,2017,QUEENS
11693,Hispanic,27.9,2017,QUEENS
11693,Male,48.8,2018,QUEENS
11693,Female,51.2,2018,QUEENS
11693,White,66.5,2018,QUEENS
11693,Black,22.6,2018,QUEENS
11693,Asian,4.9,2018,QUEENS
11693,Hispanic,29.5,2018,QUEENS
11693,Male,48.0,2019,QUEENS
11693,Female,52.0,2019,QUEENS
11693,White,63.9,2019,QUEENS
11693,Black,24.6,2019,QUEENS
11693,Asian,4.9,2019,QUEENS
11693,Hispanic,29.4,2019,QUEENS
11694,Male,51.0,2017,QUEENS
11694,Female,49.0,2017,QUEENS
11694,White,84.3,2017,QUEENS
11694,Black,7.6,2017,QUEENS
11694,Asian,3.1,2017,QUEENS
11694,Hispanic,13.8,2017,QUEENS
11694,Male,51.2,2018,QUEENS
11694,Female,48.8,2018,QUEENS
11694,White,82.3,2018,QUEENS
11694,Black,7.1,2018,QUEENS
11694,Asian,3.7,2018,QUEENS
11694,Hispanic,14.9,2018,QUEENS
11694,Male,51.2,2019,QUEENS
11694,Female,48.8,2019,QUEENS
11694,White,83.1,2019,QUEENS
11694,Black,6.8,2019,QUEENS
11694,Asian,3.4,2019,QUEENS
11694,Hispanic,15.2,2019,QUEENS
10020,Male,,2017,MANHATTAN
10020,Female,,2017,MANHATTAN
10020,White,,2017,MANHATTAN
10020,Black,,2017,MANHATTAN
10020,Asian,,2017,MANHATTAN
10020,Hispanic,,2017,MANHATTAN
10020,Male,,2018,MANHATTAN
10020,Female,,2018,MANHATTAN
10020,White,,2018,MANHATTAN
10020,Black,,2018,MANHATTAN
10020,Asian,,2018,MANHATTAN
10020,Hispanic,,2018,MANHATTAN
10020,Male,,2019,MANHATTAN
10020,Female,,2019,MANHATTAN
10020,White,,2019,MANHATTAN
10020,Black,,2019,MANHATTAN
10020,Asian,,2019,MANHATTAN
10020,Hispanic,,2019,MANHATTAN
10162,Male,36.9,2017,MANHATTAN
10162,Female,63.1,2017,MANHATTAN
10162,White,99.5,2017,MANHATTAN
10162,Black,0.0,2017,MANHATTAN
10162,Asian,1.2,2017,MANHATTAN
10162,Hispanic,0.0,2017,MANHATTAN
10162,Male,42.9,2018,MANHATTAN
10162,Female,57.1,2018,MANHATTAN
10162,White,95.5,2018,MANHATTAN
10162,Black,0.0,2018,MANHATTAN
10162,Asian,8.0,2018,MANHATTAN
10162,Hispanic,0.0,2018,MANHATTAN
10162,Male,45.1,2019,MANHATTAN
10162,Female,54.9,2019,MANHATTAN
10162,White,95.2,2019,MANHATTAN
10162,Black,0.0,2019,MANHATTAN
10162,Asian,8.1,2019,MANHATTAN
10162,Hispanic,12.4,2019,MANHATTAN
11424,Male,,2017,QUEENS
11424,Female,,2017,QUEENS
11424,White,,2017,QUEENS
11424,Black,,2017,QUEENS
11424,Asian,,2017,QUEENS
11424,Hispanic,,2017,QUEENS
11424,Male,,2018,QUEENS
11424,Female,,2018,QUEENS
11424,White,,2018,QUEENS
11424,Black,,2018,QUEENS
11424,Asian,,2018,QUEENS
11424,Hispanic,,2018,QUEENS
11424,Male,,2019,QUEENS
11424,Female,,2019,QUEENS
11424,White,,2019,QUEENS
11424,Black,,2019,QUEENS
11424,Asian,,2019,QUEENS
11424,Hispanic,,2019,QUEENS
