BOROUGH,Zip Code,MonthYear,Evictions
QUEENS,11366,2019-11,1
QUEENS,11367,2017-01,8
QUEENS,11367,2017-02,6
QUEENS,11367,2017-03,7
QUEENS,11367,2017-04,5
QUEENS,11367,2017-05,8
QUEENS,11367,2017-06,4
QUEENS,11367,2017-07,2
QUEENS,11367,2017-08,17
QUEENS,11367,2017-09,6
QUEENS,11367,2017-10,4
QUEENS,11367,2017-11,5
QUEENS,11367,2017-12,3
QUEENS,11367,2018-01,16
QUEENS,11367,2018-02,2
QUEENS,11367,2018-03,12
QUEENS,11367,2018-04,9
QUEENS,11367,2018-05,6
QUEENS,11367,2018-06,5
QUEENS,11367,2018-07,12
QUEENS,11367,2018-08,5
QUEENS,11367,2018-09,5
QUEENS,11367,2018-10,4
QUEENS,11367,2018-11,7
QUEENS,11367,2018-12,2
QUEENS,11367,2019-01,4
QUEENS,11367,2019-02,6
QUEENS,11367,2019-03,3
QUEENS,11367,2019-04,2
QUEENS,11367,2019-05,5
QUEENS,11367,2019-06,7
QUEENS,11367,2019-07,4
QUEENS,11367,2019-08,3
QUEENS,11367,2019-09,3
QUEENS,11367,2019-10,3
QUEENS,11367,2019-11,3
QUEENS,11368,2017-01,29
QUEENS,11368,2017-02,18
QUEENS,11368,2017-03,14
QUEENS,11368,2017-04,24
QUEENS,11368,2017-05,26
QUEENS,11368,2017-06,25
QUEENS,11368,2017-07,12
QUEENS,11368,2017-08,25
QUEENS,11368,2017-09,10
QUEENS,11368,2017-10,22
QUEENS,11368,2017-11,15
QUEENS,11368,2017-12,11
QUEENS,11368,2018-01,13
QUEENS,11368,2018-02,16
QUEENS,11368,2018-03,24
QUEENS,11368,2018-04,20
QUEENS,11368,2018-05,18
QUEENS,11368,2018-06,24
QUEENS,11368,2018-07,34
QUEENS,11368,2018-08,14
QUEENS,11368,2018-09,13
QUEENS,11368,2018-10,17
QUEENS,11368,2018-11,19
QUEENS,11368,2018-12,10
QUEENS,11368,2019-01,30
QUEENS,11368,2019-02,23
QUEENS,11368,2019-03,25
QUEENS,11368,2019-04,20
QUEENS,11368,2019-05,13
QUEENS,11368,2019-06,9
QUEENS,11368,2019-07,16
QUEENS,11368,2019-08,13
QUEENS,11368,2019-09,9
QUEENS,11368,2019-10,10
QUEENS,11368,2019-11,10
QUEENS,11368,2019-12,1
QUEENS,11369,2017-01,3
QUEENS,11369,2017-02,2
QUEENS,11369,2017-03,6
QUEENS,11369,2017-04,4
QUEENS,11369,2017-05,2
QUEENS,11369,2017-06,5
QUEENS,11369,2017-07,4
QUEENS,11369,2017-08,4
QUEENS,11369,2017-09,1
QUEENS,11369,2017-10,2
QUEENS,11369,2017-11,5
QUEENS,11369,2018-01,3
QUEENS,11369,2018-02,3
QUEENS,11369,2018-03,3
QUEENS,11369,2018-04,2
QUEENS,11369,2018-05,7
QUEENS,11369,2018-06,5
QUEENS,11369,2018-07,9
QUEENS,11369,2018-08,6
QUEENS,11369,2018-09,3
QUEENS,11369,2018-10,2
QUEENS,11369,2018-12,3
QUEENS,11369,2019-01,6
QUEENS,11369,2019-02,2
QUEENS,11369,2019-03,5
QUEENS,11369,2019-05,3
QUEENS,11369,2019-06,2
QUEENS,11369,2019-07,1
QUEENS,11369,2019-08,2
QUEENS,11369,2019-09,1
QUEENS,11369,2019-10,6
QUEENS,11369,2019-12,1
QUEENS,11370,2017-01,4
QUEENS,11370,2017-03,1
QUEENS,11370,2017-04,5
QUEENS,11370,2017-06,2
QUEENS,11370,2017-07,3
QUEENS,11370,2017-08,3
QUEENS,11370,2017-09,5
QUEENS,11370,2017-10,1
QUEENS,11370,2017-11,1
QUEENS,11370,2017-12,2
QUEENS,11370,2018-01,3
QUEENS,11370,2018-02,1
QUEENS,11370,2018-03,4
QUEENS,11370,2018-04,1
QUEENS,11370,2018-05,2
QUEENS,11370,2018-06,4
QUEENS,11370,2018-09,2
QUEENS,11370,2018-10,2
QUEENS,11370,2018-11,1
QUEENS,11370,2019-01,1
QUEENS,11370,2019-02,4
QUEENS,11370,2019-03,2
QUEENS,11370,2019-04,1
QUEENS,11370,2019-05,2
QUEENS,11370,2019-06,8
QUEENS,11370,2019-07,1
QUEENS,11370,2019-09,1
QUEENS,11370,2019-10,1
QUEENS,11370,2019-11,1
QUEENS,11372,2017-01,11
QUEENS,11372,2017-02,14
QUEENS,11372,2017-03,11
QUEENS,11372,2017-04,8
QUEENS,11372,2017-05,11
QUEENS,11372,2017-06,10
QUEENS,11372,2017-07,10
QUEENS,11372,2017-08,9
QUEENS,11372,2017-09,16
QUEENS,11372,2017-10,9
QUEENS,11372,2017-11,3
QUEENS,11372,2017-12,12
QUEENS,11372,2018-01,5
QUEENS,11372,2018-02,11
QUEENS,11372,2018-03,15
QUEENS,11372,2018-04,16
QUEENS,11372,2018-05,15
QUEENS,11372,2018-06,7
QUEENS,11372,2018-07,7
QUEENS,11372,2018-08,7
QUEENS,11372,2018-09,7
QUEENS,11372,2018-10,8
QUEENS,11372,2018-11,6
QUEENS,11372,2018-12,4
QUEENS,11372,2019-01,9
QUEENS,11372,2019-02,9
QUEENS,11372,2019-03,7
QUEENS,11372,2019-04,11
QUEENS,11372,2019-05,7
QUEENS,11372,2019-06,8
QUEENS,11372,2019-07,6
QUEENS,11372,2019-08,6
QUEENS,11372,2019-09,6
QUEENS,11372,2019-10,7
QUEENS,11372,2019-12,4
QUEENS,11373,2017-01,14
QUEENS,11373,2017-02,7
QUEENS,11373,2017-03,14
QUEENS,11373,2017-04,11
QUEENS,11373,2017-05,7
QUEENS,11373,2017-06,18
QUEENS,11373,2017-07,10
QUEENS,11373,2017-08,8
QUEENS,11373,2017-09,8
QUEENS,11373,2017-10,8
QUEENS,11373,2017-11,13
QUEENS,11373,2017-12,5
QUEENS,11373,2018-01,8
QUEENS,11373,2018-02,12
QUEENS,11373,2018-03,10
QUEENS,11373,2018-04,17
QUEENS,11373,2018-05,13
QUEENS,11373,2018-06,7
QUEENS,11373,2018-07,11
QUEENS,11373,2018-08,11
QUEENS,11373,2018-09,9
QUEENS,11373,2018-10,8
QUEENS,11373,2018-11,14
QUEENS,11373,2018-12,8
QUEENS,11373,2019-01,15
QUEENS,11373,2019-02,9
QUEENS,11373,2019-03,8
QUEENS,11373,2019-04,5
QUEENS,11373,2019-05,5
QUEENS,11373,2019-06,5
QUEENS,11373,2019-07,8
QUEENS,11373,2019-08,11
QUEENS,11373,2019-09,3
QUEENS,11373,2019-10,2
QUEENS,11373,2019-11,9
QUEENS,11373,2019-12,1
QUEENS,11374,2017-01,6
QUEENS,11374,2017-02,6
QUEENS,11374,2017-03,10
QUEENS,11374,2017-04,5
QUEENS,11374,2017-05,8
QUEENS,11374,2017-06,10
QUEENS,11374,2017-08,3
QUEENS,11374,2017-09,2
QUEENS,11374,2017-10,10
QUEENS,11374,2017-11,8
QUEENS,11374,2018-01,5
QUEENS,11374,2018-02,6
QUEENS,11374,2018-03,3
QUEENS,11374,2018-04,5
QUEENS,11374,2018-05,7
QUEENS,11374,2018-06,6
QUEENS,11374,2018-07,7
QUEENS,11374,2018-08,6
QUEENS,11374,2018-09,6
QUEENS,11374,2018-10,8
QUEENS,11374,2018-11,6
QUEENS,11374,2018-12,2
QUEENS,11374,2019-01,6
QUEENS,11374,2019-02,3
QUEENS,11374,2019-03,5
QUEENS,11374,2019-04,1
QUEENS,11374,2019-05,5
QUEENS,11374,2019-06,3
QUEENS,11374,2019-07,2
QUEENS,11374,2019-08,4
QUEENS,11374,2019-10,1
QUEENS,11374,2019-11,4
QUEENS,11374,2019-12,2
QUEENS,11375,2017-01,3
QUEENS,11375,2017-02,3
QUEENS,11375,2017-03,5
QUEENS,11375,2017-04,4
QUEENS,11375,2017-05,5
QUEENS,11375,2017-06,11
QUEENS,11375,2017-07,9
QUEENS,11375,2017-08,3
QUEENS,11375,2017-09,12
QUEENS,11375,2017-10,5
QUEENS,11375,2017-11,5
QUEENS,11375,2017-12,2
QUEENS,11375,2018-01,10
QUEENS,11375,2018-02,7
QUEENS,11375,2018-03,10
QUEENS,11375,2018-04,9
QUEENS,11375,2018-05,10
QUEENS,11375,2018-06,1
QUEENS,11375,2018-07,5
QUEENS,11375,2018-08,7
QUEENS,11375,2018-09,6
QUEENS,11375,2018-10,5
QUEENS,11375,2018-11,4
QUEENS,11375,2018-12,5
QUEENS,11375,2019-01,5
QUEENS,11375,2019-02,10
QUEENS,11375,2019-03,7
QUEENS,11375,2019-04,7
QUEENS,11375,2019-05,4
QUEENS,11375,2019-06,4
QUEENS,11375,2019-07,5
QUEENS,11375,2019-08,3
QUEENS,11375,2019-09,4
QUEENS,11375,2019-10,1
QUEENS,11375,2019-11,4
QUEENS,11375,2019-12,4
QUEENS,11377,2017-01,6
QUEENS,11377,2017-02,10
QUEENS,11377,2017-03,11
QUEENS,11377,2017-04,7
QUEENS,11377,2017-05,14
QUEENS,11377,2017-06,1
QUEENS,11377,2017-07,10
QUEENS,11377,2017-08,8
QUEENS,11377,2017-09,7
QUEENS,11377,2017-10,6
QUEENS,11377,2017-11,5
QUEENS,11377,2017-12,3
QUEENS,11377,2018-01,9
QUEENS,11377,2018-02,6
QUEENS,11377,2018-03,10
QUEENS,11377,2018-04,5
QUEENS,11377,2018-05,11
QUEENS,11377,2018-06,8
QUEENS,11377,2018-07,17
QUEENS,11377,2018-08,12
QUEENS,11377,2018-09,12
QUEENS,11377,2018-10,10
QUEENS,11377,2018-11,10
QUEENS,11377,2018-12,2
QUEENS,11377,2019-01,16
QUEENS,11377,2019-02,13
QUEENS,11377,2019-03,7
QUEENS,11377,2019-04,13
QUEENS,11377,2019-05,8
QUEENS,11377,2019-06,3
QUEENS,11377,2019-07,8
QUEENS,11377,2019-08,4
QUEENS,11377,2019-09,3
QUEENS,11377,2019-10,6
QUEENS,11377,2019-11,7
QUEENS,11377,2019-12,5
QUEENS,11378,2017-01,5
QUEENS,11378,2017-02,9
QUEENS,11378,2017-03,1
QUEENS,11378,2017-04,3
QUEENS,11378,2017-05,4
QUEENS,11378,2017-06,4
QUEENS,11378,2017-07,7
QUEENS,11378,2017-08,4
QUEENS,11378,2017-09,5
QUEENS,11378,2017-10,2
QUEENS,11378,2017-11,3
QUEENS,11378,2018-01,5
QUEENS,11378,2018-02,4
QUEENS,11378,2018-03,6
QUEENS,11378,2018-04,1
QUEENS,11378,2018-05,1
QUEENS,11378,2018-06,5
QUEENS,11378,2018-07,4
QUEENS,11378,2018-08,3
QUEENS,11378,2018-10,5
QUEENS,11378,2018-11,1
QUEENS,11378,2018-12,1
QUEENS,11378,2019-01,8
QUEENS,11378,2019-02,3
QUEENS,11378,2019-03,1
QUEENS,11378,2019-04,2
QUEENS,11378,2019-05,1
QUEENS,11378,2019-06,1
QUEENS,11378,2019-07,3
QUEENS,11378,2019-08,4
QUEENS,11378,2019-09,3
QUEENS,11378,2019-11,3
QUEENS,11378,2019-12,2
QUEENS,11379,2017-01,3
QUEENS,11379,2017-02,1
QUEENS,11379,2017-03,8
QUEENS,11379,2017-04,3
QUEENS,11379,2017-05,2
QUEENS,11379,2017-06,1
QUEENS,11379,2017-07,1
QUEENS,11379,2017-08,4
QUEENS,11379,2017-09,1
QUEENS,11379,2017-10,2
QUEENS,11379,2017-11,2
QUEENS,11379,2018-01,2
QUEENS,11379,2018-02,4
QUEENS,11379,2018-03,1
QUEENS,11379,2018-04,2
QUEENS,11379,2018-05,1
QUEENS,11379,2018-07,2
QUEENS,11379,2018-08,4
QUEENS,11379,2018-09,3
QUEENS,11379,2018-10,1
QUEENS,11379,2018-12,1
QUEENS,11379,2019-01,6
QUEENS,11379,2019-02,2
QUEENS,11379,2019-03,2
QUEENS,11379,2019-04,1
QUEENS,11379,2019-05,4
QUEENS,11379,2019-06,1
QUEENS,11379,2019-07,1
QUEENS,11379,2019-08,4
QUEENS,11379,2019-11,1
QUEENS,11385,2017-01,17
QUEENS,11385,2017-02,14
QUEENS,11385,2017-03,17
QUEENS,11385,2017-04,17
QUEENS,11385,2017-05,20
QUEENS,11385,2017-06,15
QUEENS,11385,2017-07,16
QUEENS,11385,2017-08,22
QUEENS,11385,2017-09,14
QUEENS,11385,2017-10,20
QUEENS,11385,2017-11,16
QUEENS,11385,2017-12,8
QUEENS,11385,2018-01,11
QUEENS,11385,2018-02,6
QUEENS,11385,2018-03,13
QUEENS,11385,2018-04,16
QUEENS,11385,2018-05,8
QUEENS,11385,2018-06,19
QUEENS,11385,2018-07,15
QUEENS,11385,2018-08,13
QUEENS,11385,2018-09,10
QUEENS,11385,2018-10,11
QUEENS,11385,2018-11,7
QUEENS,11385,2018-12,4
QUEENS,11385,2019-01,4
QUEENS,11385,2019-02,5
QUEENS,11385,2019-03,9
QUEENS,11385,2019-04,7
QUEENS,11385,2019-05,7
QUEENS,11385,2019-06,7
QUEENS,11385,2019-07,8
QUEENS,11385,2019-08,5
QUEENS,11385,2019-09,3
QUEENS,11385,2019-10,6
QUEENS,11385,2019-11,12
QUEENS,11385,2019-12,8
QUEENS,11411,2017-01,2
QUEENS,11411,2017-02,1
QUEENS,11411,2017-03,2
QUEENS,11411,2017-04,1
QUEENS,11411,2017-05,1
QUEENS,11411,2017-06,1
QUEENS,11411,2017-07,3
QUEENS,11411,2017-08,1
QUEENS,11411,2017-09,1
QUEENS,11411,2017-10,4
QUEENS,11411,2017-11,3
QUEENS,11411,2017-12,1
QUEENS,11411,2018-01,1
QUEENS,11411,2018-02,2
QUEENS,11411,2018-03,2
QUEENS,11411,2018-04,1
QUEENS,11411,2018-05,4
QUEENS,11411,2018-06,4
QUEENS,11411,2018-07,5
QUEENS,11411,2018-08,2
QUEENS,11411,2018-09,4
QUEENS,11411,2018-10,4
QUEENS,11411,2018-11,2
QUEENS,11411,2018-12,3
QUEENS,11411,2019-01,3
QUEENS,11411,2019-02,3
QUEENS,11411,2019-03,7
QUEENS,11411,2019-04,3
QUEENS,11411,2019-05,2
QUEENS,11411,2019-07,6
QUEENS,11411,2019-08,4
QUEENS,11411,2019-09,1
QUEENS,11411,2019-10,3
QUEENS,11411,2019-11,2
QUEENS,11411,2019-12,1
QUEENS,11412,2017-01,12
QUEENS,11412,2017-02,11
QUEENS,11412,2017-03,3
QUEENS,11412,2017-04,6
QUEENS,11412,2017-05,6
QUEENS,11412,2017-06,2
QUEENS,11412,2017-07,11
QUEENS,11412,2017-08,8
QUEENS,11412,2017-09,8
QUEENS,11412,2017-10,6
QUEENS,11412,2017-11,6
QUEENS,11412,2017-12,3
QUEENS,11412,2018-01,13
QUEENS,11412,2018-02,15
QUEENS,11412,2018-03,10
QUEENS,11412,2018-04,1
QUEENS,11412,2018-05,3
QUEENS,11412,2018-06,24
QUEENS,11412,2018-07,11
QUEENS,11412,2018-08,9
QUEENS,11412,2018-09,8
QUEENS,11412,2018-10,7
QUEENS,11412,2018-11,6
QUEENS,11412,2018-12,3
QUEENS,11412,2019-01,13
QUEENS,11412,2019-02,12
QUEENS,11412,2019-03,5
QUEENS,11412,2019-04,7
QUEENS,11412,2019-05,6
QUEENS,11412,2019-06,10
QUEENS,11412,2019-07,4
QUEENS,11412,2019-08,14
QUEENS,11412,2019-09,3
QUEENS,11412,2019-10,8
QUEENS,11412,2019-11,7
QUEENS,11412,2019-12,2
QUEENS,11413,2017-01,3
QUEENS,11413,2017-02,9
QUEENS,11413,2017-03,9
QUEENS,11413,2017-04,8
QUEENS,11413,2017-05,15
QUEENS,11413,2017-06,13
QUEENS,11413,2017-07,6
QUEENS,11413,2017-08,8
QUEENS,11413,2017-09,11
QUEENS,11413,2017-10,7
QUEENS,11413,2017-11,9
QUEENS,11413,2017-12,3
QUEENS,11413,2018-01,14
QUEENS,11413,2018-02,14
QUEENS,11413,2018-03,4
QUEENS,11413,2018-04,10
QUEENS,11413,2018-05,14
QUEENS,11413,2018-06,8
QUEENS,11413,2018-07,14
QUEENS,11413,2018-08,12
QUEENS,11413,2018-09,10
QUEENS,11413,2018-10,9
QUEENS,11413,2018-11,6
QUEENS,11413,2018-12,6
QUEENS,11413,2019-01,12
QUEENS,11413,2019-02,8
QUEENS,11413,2019-03,9
QUEENS,11413,2019-04,6
QUEENS,11413,2019-05,9
QUEENS,11413,2019-06,3
QUEENS,11413,2019-07,5
QUEENS,11413,2019-08,7
QUEENS,11413,2019-09,11
QUEENS,11413,2019-10,7
QUEENS,11413,2019-11,4
QUEENS,11413,2019-12,5
QUEENS,11414,2017-01,1
QUEENS,11414,2017-02,3
QUEENS,11414,2017-03,3
QUEENS,11414,2017-04,2
QUEENS,11414,2017-05,4
QUEENS,11414,2017-06,2
QUEENS,11414,2017-07,2
QUEENS,11414,2017-08,3
QUEENS,11414,2017-10,2
QUEENS,11414,2017-11,2
QUEENS,11414,2017-12,4
QUEENS,11414,2018-01,6
QUEENS,11414,2018-02,6
QUEENS,11414,2018-03,1
QUEENS,11414,2018-04,1
QUEENS,11414,2018-05,1
QUEENS,11414,2018-06,3
QUEENS,11414,2018-07,3
QUEENS,11414,2018-08,3
QUEENS,11414,2018-10,2
QUEENS,11414,2018-11,2
QUEENS,11414,2019-01,6
QUEENS,11414,2019-02,2
QUEENS,11414,2019-03,1
QUEENS,11414,2019-04,2
QUEENS,11414,2019-06,4
QUEENS,11414,2019-07,4
QUEENS,11414,2019-08,9
QUEENS,11414,2019-09,2
QUEENS,11414,2019-10,3
QUEENS,11414,2019-11,2
QUEENS,11414,2019-12,1
QUEENS,11415,2017-01,2
QUEENS,11415,2017-02,2
QUEENS,11415,2017-03,1
QUEENS,11415,2017-04,5
QUEENS,11415,2017-05,10
QUEENS,11415,2017-06,5
QUEENS,11415,2017-07,4
QUEENS,11415,2017-08,1
QUEENS,11415,2017-09,5
QUEENS,11415,2017-10,5
QUEENS,11415,2017-11,1
QUEENS,11415,2017-12,4
QUEENS,11415,2018-01,1
QUEENS,11415,2018-02,5
QUEENS,11415,2018-03,8
QUEENS,11415,2018-04,2
QUEENS,11415,2018-05,7
QUEENS,11415,2018-06,2
QUEENS,11415,2018-07,11
QUEENS,11415,2018-08,6
QUEENS,11415,2018-09,4
QUEENS,11415,2018-10,2
QUEENS,11415,2018-11,4
QUEENS,11415,2018-12,1
QUEENS,11415,2019-01,3
QUEENS,11415,2019-02,7
QUEENS,11415,2019-03,3
QUEENS,11415,2019-04,6
QUEENS,11415,2019-05,4
QUEENS,11415,2019-06,3
QUEENS,11415,2019-07,2
QUEENS,11415,2019-08,1
QUEENS,11415,2019-09,4
QUEENS,11415,2019-11,5
QUEENS,11415,2019-12,4
QUEENS,11416,2017-01,9
QUEENS,11416,2017-03,4
QUEENS,11416,2017-04,3
QUEENS,11416,2017-05,10
QUEENS,11416,2017-06,3
QUEENS,11416,2017-07,4
QUEENS,11416,2017-08,6
QUEENS,11416,2017-09,3
QUEENS,11416,2017-10,8
QUEENS,11416,2017-11,2
QUEENS,11416,2017-12,5
QUEENS,11416,2018-01,8
QUEENS,11416,2018-02,8
QUEENS,11416,2018-03,3
QUEENS,11416,2018-04,5
QUEENS,11416,2018-05,3
QUEENS,11416,2018-06,4
QUEENS,11416,2018-07,2
QUEENS,11416,2018-08,5
QUEENS,11416,2018-09,4
QUEENS,11416,2018-10,7
QUEENS,11416,2018-11,1
QUEENS,11416,2018-12,4
QUEENS,11416,2019-01,7
QUEENS,11416,2019-02,1
QUEENS,11416,2019-03,9
QUEENS,11416,2019-04,3
QUEENS,11416,2019-05,4
QUEENS,11416,2019-06,7
QUEENS,11416,2019-07,5
QUEENS,11416,2019-08,4
QUEENS,11416,2019-09,5
QUEENS,11416,2019-10,4
QUEENS,11416,2019-11,6
QUEENS,11416,2019-12,1
QUEENS,11417,2017-01,5
QUEENS,11417,2017-02,5
QUEENS,11417,2017-03,3
QUEENS,11417,2017-04,2
QUEENS,11417,2017-05,4
QUEENS,11417,2017-06,1
QUEENS,11417,2017-07,2
QUEENS,11417,2017-08,2
QUEENS,11417,2017-09,6
QUEENS,11417,2017-10,5
QUEENS,11417,2017-11,4
QUEENS,11417,2018-01,2
QUEENS,11417,2018-02,2
QUEENS,11417,2018-03,5
QUEENS,11417,2018-04,5
QUEENS,11417,2018-05,5
QUEENS,11417,2018-06,3
QUEENS,11417,2018-07,7
QUEENS,11417,2018-08,7
QUEENS,11417,2018-09,1
QUEENS,11417,2018-10,4
QUEENS,11417,2018-11,4
QUEENS,11417,2018-12,1
QUEENS,11417,2019-01,10
QUEENS,11417,2019-02,9
QUEENS,11417,2019-03,8
QUEENS,11417,2019-04,11
QUEENS,11417,2019-05,7
QUEENS,11417,2019-06,1
QUEENS,11417,2019-07,2
QUEENS,11417,2019-08,3
QUEENS,11417,2019-09,7
QUEENS,11417,2019-10,3
QUEENS,11417,2019-11,13
QUEENS,11417,2019-12,2
QUEENS,11418,2017-01,7
QUEENS,11418,2017-02,9
QUEENS,11418,2017-03,8
QUEENS,11418,2017-04,6
QUEENS,11418,2017-05,5
QUEENS,11418,2017-06,6
QUEENS,11418,2017-07,7
QUEENS,11418,2017-08,9
QUEENS,11418,2017-09,7
QUEENS,11418,2017-10,9
QUEENS,11418,2017-11,3
QUEENS,11418,2017-12,3
QUEENS,11418,2018-01,14
QUEENS,11418,2018-02,6
QUEENS,11418,2018-03,8
QUEENS,11418,2018-04,4
QUEENS,11418,2018-05,3
QUEENS,11418,2018-06,3
QUEENS,11418,2018-07,6
QUEENS,11418,2018-08,2
QUEENS,11418,2018-09,5
QUEENS,11418,2018-11,2
QUEENS,11418,2018-12,2
QUEENS,11418,2019-01,7
QUEENS,11418,2019-02,8
QUEENS,11418,2019-03,8
QUEENS,11418,2019-04,9
QUEENS,11418,2019-05,8
QUEENS,11418,2019-06,4
QUEENS,11418,2019-07,7
QUEENS,11418,2019-08,3
QUEENS,11418,2019-09,10
QUEENS,11418,2019-10,4
QUEENS,11418,2019-11,2
QUEENS,11418,2019-12,2
QUEENS,11419,2017-01,4
QUEENS,11419,2017-02,7
QUEENS,11419,2017-03,15
QUEENS,11419,2017-04,10
QUEENS,11419,2017-05,5
QUEENS,11419,2017-06,12
QUEENS,11419,2017-07,6
QUEENS,11419,2017-08,3
QUEENS,11419,2017-09,2
QUEENS,11419,2017-10,2
QUEENS,11419,2017-11,5
QUEENS,11419,2017-12,3
QUEENS,11419,2018-01,8
QUEENS,11419,2018-02,7
QUEENS,11419,2018-03,7
QUEENS,11419,2018-04,7
QUEENS,11419,2018-05,6
QUEENS,11419,2018-06,4
QUEENS,11419,2018-07,8
QUEENS,11419,2018-08,4
QUEENS,11419,2018-09,3
QUEENS,11419,2018-10,6
QUEENS,11419,2018-11,2
QUEENS,11419,2018-12,1
QUEENS,11419,2019-01,6
QUEENS,11419,2019-02,6
QUEENS,11419,2019-03,4
QUEENS,11419,2019-04,7
QUEENS,11419,2019-05,9
QUEENS,11419,2019-06,6
QUEENS,11419,2019-07,4
QUEENS,11419,2019-08,4
QUEENS,11419,2019-09,9
QUEENS,11419,2019-10,7
QUEENS,11419,2019-11,2
QUEENS,11419,2019-12,2
QUEENS,11420,2017-01,2
QUEENS,11420,2017-02,6
QUEENS,11420,2017-03,9
QUEENS,11420,2017-04,3
QUEENS,11420,2017-05,10
QUEENS,11420,2017-06,5
QUEENS,11420,2017-07,5
QUEENS,11420,2017-08,10
QUEENS,11420,2017-09,10
QUEENS,11420,2017-10,16
QUEENS,11420,2017-11,7
QUEENS,11420,2017-12,5
QUEENS,11420,2018-01,12
QUEENS,11420,2018-02,6
QUEENS,11420,2018-03,8
QUEENS,11420,2018-04,9
QUEENS,11420,2018-05,4
QUEENS,11420,2018-06,5
QUEENS,11420,2018-07,24
QUEENS,11420,2018-08,12
QUEENS,11420,2018-09,8
QUEENS,11420,2018-10,6
QUEENS,11420,2018-11,6
QUEENS,11420,2018-12,2
QUEENS,11420,2019-01,6
QUEENS,11420,2019-02,6
QUEENS,11420,2019-03,8
QUEENS,11420,2019-04,8
QUEENS,11420,2019-05,8
QUEENS,11420,2019-06,10
QUEENS,11420,2019-07,3
QUEENS,11420,2019-08,4
QUEENS,11420,2019-09,7
QUEENS,11420,2019-10,3
QUEENS,11420,2019-11,6
QUEENS,11420,2019-12,3
QUEENS,11421,2017-01,7
QUEENS,11421,2017-02,4
QUEENS,11421,2017-03,8
QUEENS,11421,2017-04,4
QUEENS,11421,2017-05,1
QUEENS,11421,2017-06,7
QUEENS,11421,2017-07,3
QUEENS,11421,2017-08,5
QUEENS,11421,2017-09,4
QUEENS,11421,2017-10,9
QUEENS,11421,2017-11,1
QUEENS,11421,2017-12,3
QUEENS,11421,2018-01,8
QUEENS,11421,2018-02,6
QUEENS,11421,2018-03,3
QUEENS,11421,2018-04,3
QUEENS,11421,2018-05,4
QUEENS,11421,2018-06,2
QUEENS,11421,2018-07,5
QUEENS,11421,2018-08,8
QUEENS,11421,2018-09,4
QUEENS,11421,2018-10,5
QUEENS,11421,2018-11,9
QUEENS,11421,2018-12,3
QUEENS,11421,2019-01,6
QUEENS,11421,2019-02,8
QUEENS,11421,2019-03,6
QUEENS,11421,2019-04,2
QUEENS,11421,2019-05,4
QUEENS,11421,2019-06,7
QUEENS,11421,2019-07,4
QUEENS,11421,2019-08,5
QUEENS,11421,2019-09,9
QUEENS,11421,2019-10,6
QUEENS,11421,2019-11,7
QUEENS,11421,2019-12,5
QUEENS,11422,2017-01,9
QUEENS,11422,2017-02,5
QUEENS,11422,2017-03,8
QUEENS,11422,2017-04,9
QUEENS,11422,2017-05,7
QUEENS,11422,2017-06,9
QUEENS,11422,2017-07,4
QUEENS,11422,2017-08,2
QUEENS,11422,2017-09,3
QUEENS,11422,2017-10,9
QUEENS,11422,2017-11,9
QUEENS,11422,2017-12,1
QUEENS,11422,2018-01,5
QUEENS,11422,2018-02,9
QUEENS,11422,2018-03,3
QUEENS,11422,2018-04,5
QUEENS,11422,2018-05,2
QUEENS,11422,2018-06,7
QUEENS,11422,2018-07,5
QUEENS,11422,2018-08,11
QUEENS,11422,2018-09,8
QUEENS,11422,2018-10,8
QUEENS,11422,2018-11,5
QUEENS,11422,2018-12,8
QUEENS,11422,2019-01,1
QUEENS,11422,2019-02,8
QUEENS,11422,2019-03,1
QUEENS,11422,2019-04,11
QUEENS,11422,2019-05,9
QUEENS,11422,2019-06,1
QUEENS,11422,2019-07,4
QUEENS,11422,2019-08,10
QUEENS,11422,2019-09,5
QUEENS,11422,2019-10,10
QUEENS,11422,2019-11,1
QUEENS,11422,2019-12,7
QUEENS,11423,2017-01,10
QUEENS,11423,2017-02,6
QUEENS,11423,2017-03,5
QUEENS,11423,2017-04,3
QUEENS,11423,2017-05,4
QUEENS,11423,2017-06,4
QUEENS,11423,2017-07,7
QUEENS,11423,2017-08,13
QUEENS,11423,2017-09,3
QUEENS,11423,2017-10,9
QUEENS,11423,2017-11,7
QUEENS,11423,2017-12,8
QUEENS,11423,2018-01,7
QUEENS,11423,2018-02,8
QUEENS,11423,2018-03,6
QUEENS,11423,2018-04,8
QUEENS,11423,2018-05,14
QUEENS,11423,2018-06,10
QUEENS,11423,2018-07,9
QUEENS,11423,2018-08,11
QUEENS,11423,2018-09,12
QUEENS,11423,2018-10,6
QUEENS,11423,2018-11,7
QUEENS,11423,2018-12,6
QUEENS,11423,2019-01,2
QUEENS,11423,2019-02,1
QUEENS,11423,2019-03,12
QUEENS,11423,2019-04,4
QUEENS,11423,2019-05,5
QUEENS,11423,2019-06,4
QUEENS,11423,2019-07,9
QUEENS,11423,2019-08,6
QUEENS,11423,2019-09,8
QUEENS,11423,2019-11,4
QUEENS,11423,2019-12,1
QUEENS,11424,2019-03,2
QUEENS,11424,2019-11,1
QUEENS,11426,2017-02,1
QUEENS,11426,2017-04,3
QUEENS,11426,2017-05,1
QUEENS,11426,2017-06,1
QUEENS,11426,2017-07,2
